Gene,Essential CEG,Essential OEG
ENSG00000184209,NA,Non-essential
ENSG00000106399,NA,Non-essential
ENSG00000168872,NA,Non-essential
ENSG00000177700,Essential,Essential
ENSG00000188039,Non-essential,NA
ENSG00000117148,Non-essential,Non-essential
ENSG00000140350,Non-essential,NA
ENSG00000175166,Essential,Essential
ENSG00000203811,NA,Non-essential
ENSG00000170935,NA,Non-essential
ENSG00000183527,NA,Non-essential
ENSG00000125944,Non-essential,Essential
ENSG00000181472,NA,Essential
ENSG00000172671,Non-essential,Non-essential
ENSG00000108384,Essential,Non-essential
ENSG00000060138,Non-essential,Non-essential
ENSG00000145375,Essential,NA
ENSG00000048392,Non-essential,NA
ENSG00000126787,NA,Non-essential
ENSG00000275379,NA,Non-essential
ENSG00000126602,Non-essential,Non-essential
ENSG00000125676,Essential,Essential
ENSG00000181555,NA,Essential
ENSG00000140575,Non-essential,Essential
ENSG00000198793,Essential,Essential
ENSG00000011485,NA,Essential
ENSG00000118579,NA,Non-essential
ENSG00000147601,NA,Essential
ENSG00000162851,NA,Non-essential
ENSG00000184678,NA,Non-essential
ENSG00000092201,NA,Essential
ENSG00000186625,Non-essential,Non-essential
ENSG00000148356,Non-essential,NA
ENSG00000118181,Essential,NA
ENSG00000099804,Non-essential,Essential
ENSG00000168883,Essential,NA
ENSG00000029993,Non-essential,Essential
ENSG00000130726,NA,Essential
ENSG00000213079,NA,Essential
ENSG00000188375,Non-essential,Non-essential
ENSG00000196230,Essential,Non-essential
ENSG00000156970,Essential,Non-essential
ENSG00000137154,Essential,Non-essential
ENSG00000125630,Essential,NA
ENSG00000056487,Non-essential,NA
ENSG00000100413,Essential,Essential
ENSG00000037241,Non-essential,Non-essential
ENSG00000170606,Non-essential,NA
ENSG00000140986,Non-essential,Non-essential
ENSG00000122728,Non-essential,Essential
ENSG00000197498,NA,Non-essential
ENSG00000105011,Non-essential,Non-essential
ENSG00000158941,Non-essential,Non-essential
ENSG00000156482,Essential,NA
ENSG00000159459,Non-essential,Essential
ENSG00000141384,Non-essential,Non-essential
ENSG00000272333,NA,Non-essential
ENSG00000158417,Essential,Non-essential
ENSG00000184634,NA,Essential
ENSG00000233927,NA,Non-essential
ENSG00000037474,Non-essential,NA
ENSG00000111880,Essential,NA
ENSG00000124614,Essential,NA
ENSG00000115761,Essential,Non-essential
ENSG00000067225,NA,Non-essential
ENSG00000112592,NA,Non-essential
ENSG00000148459,NA,Non-essential
ENSG00000156304,NA,Essential
ENSG00000083312,NA,Essential
ENSG00000103510,NA,Non-essential
ENSG00000142945,NA,Non-essential
ENSG00000153827,Non-essential,Essential
ENSG00000120868,Non-essential,Non-essential
ENSG00000164134,Essential,NA
ENSG00000014138,Essential,NA
ENSG00000132773,NA,Non-essential
ENSG00000174106,Non-essential,Essential
ENSG00000137776,NA,Essential
ENSG00000007080,Non-essential,Non-essential
ENSG00000115866,Essential,Non-essential
ENSG00000069248,Essential,Non-essential
ENSG00000090060,Non-essential,Essential
ENSG00000153147,NA,Essential
ENSG00000184009,Non-essential,Essential
ENSG00000069956,Non-essential,NA
ENSG00000102900,Essential,NA
ENSG00000066923,Non-essential,NA
ENSG00000149308,Essential,Non-essential
ENSG00000131747,Essential,Non-essential
ENSG00000020922,NA,Non-essential
ENSG00000162368,NA,Non-essential
ENSG00000130255,Essential,NA
ENSG00000164287,Non-essential,Non-essential
ENSG00000152430,Non-essential,Non-essential
ENSG00000198056,Essential,Non-essential
ENSG00000127337,NA,Non-essential
ENSG00000101350,Non-essential,NA
ENSG00000186575,NA,Essential
ENSG00000196787,Non-essential,Non-essential
ENSG00000105258,Essential,Non-essential
ENSG00000137948,NA,Non-essential
ENSG00000197170,Essential,Essential
ENSG00000141568,Non-essential,NA
ENSG00000164663,NA,Non-essential
ENSG00000174547,NA,Non-essential
ENSG00000122406,Essential,NA
ENSG00000166938,Non-essential,Non-essential
ENSG00000130520,NA,Non-essential
ENSG00000167526,Essential,NA
ENSG00000144381,Essential,NA
ENSG00000111231,Essential,Non-essential
ENSG00000142544,NA,Non-essential
ENSG00000148396,NA,Essential
ENSG00000241685,Non-essential,NA
ENSG00000012048,Essential,Essential
ENSG00000198730,NA,Essential
ENSG00000101189,NA,Non-essential
ENSG00000108469,Non-essential,Non-essential
ENSG00000214026,Essential,Non-essential
ENSG00000066279,Non-essential,NA
ENSG00000071994,NA,Non-essential
ENSG00000162227,Essential,Non-essential
ENSG00000130985,Essential,NA
ENSG00000106628,Essential,NA
ENSG00000149136,Essential,Essential
ENSG00000113387,Non-essential,NA
ENSG00000273841,NA,Non-essential
ENSG00000157349,Non-essential,Non-essential
ENSG00000095787,NA,Essential
ENSG00000115091,NA,Essential
ENSG00000032219,Non-essential,NA
ENSG00000111196,Non-essential,Non-essential
ENSG00000172534,NA,Essential
ENSG00000105193,Essential,Non-essential
ENSG00000160310,Non-essential,Non-essential
ENSG00000132676,Essential,Non-essential
ENSG00000168496,Essential,Non-essential
ENSG00000165097,Non-essential,Non-essential
ENSG00000100207,Non-essential,Essential
ENSG00000125863,Non-essential,Non-essential
ENSG00000137693,NA,Essential
ENSG00000143632,Non-essential,NA
ENSG00000072609,Non-essential,Non-essential
ENSG00000112983,NA,Non-essential
ENSG00000165525,Non-essential,NA
ENSG00000156976,NA,Essential
ENSG00000138035,NA,Non-essential
ENSG00000170004,Non-essential,Essential
ENSG00000163636,Essential,Essential
ENSG00000007168,Essential,Essential
ENSG00000171793,Essential,Non-essential
ENSG00000259956,NA,Essential
ENSG00000141446,Non-essential,NA
ENSG00000111206,Non-essential,NA
ENSG00000092847,Non-essential,Non-essential
ENSG00000121022,Essential,NA
ENSG00000162961,NA,Non-essential
ENSG00000134308,Non-essential,NA
ENSG00000173809,Non-essential,Non-essential
ENSG00000075624,NA,Essential
ENSG00000203852,NA,Non-essential
ENSG00000088038,NA,Non-essential
ENSG00000184260,Non-essential,Non-essential
ENSG00000144535,Non-essential,Non-essential
ENSG00000132394,NA,Non-essential
ENSG00000005889,NA,Essential
ENSG00000006744,Essential,NA
ENSG00000177595,NA,Non-essential
ENSG00000133740,Non-essential,Non-essential
ENSG00000203812,NA,Non-essential
ENSG00000160789,Non-essential,Essential
ENSG00000059758,Non-essential,Essential
ENSG00000117713,NA,Essential
ENSG00000180543,Non-essential,NA
ENSG00000125691,Essential,NA
ENSG00000116455,Essential,Non-essential
ENSG00000058729,Essential,Non-essential
ENSG00000221978,Non-essential,Non-essential
ENSG00000136448,NA,Essential
ENSG00000180198,Essential,Essential
ENSG00000041357,NA,Non-essential
ENSG00000165392,Non-essential,Non-essential
ENSG00000166851,Essential,Essential
ENSG00000128191,Essential,Essential
ENSG00000275713,NA,Non-essential
ENSG00000108671,Essential,Essential
ENSG00000101138,Essential,Essential
ENSG00000135316,Non-essential,Essential
ENSG00000204628,NA,Non-essential
ENSG00000161970,Essential,NA
ENSG00000175054,Essential,Essential
ENSG00000180098,Essential,Non-essential
ENSG00000104885,NA,Essential
ENSG00000257103,Non-essential,Non-essential
ENSG00000147050,Non-essential,Essential
ENSG00000205339,NA,Essential
ENSG00000187741,NA,Essential
ENSG00000145425,Essential,Non-essential
ENSG00000164105,Non-essential,Non-essential
ENSG00000241343,NA,Non-essential
ENSG00000163017,Non-essential,Non-essential
ENSG00000112701,NA,Non-essential
ENSG00000222038,Non-essential,Non-essential
ENSG00000159086,NA,Non-essential
ENSG00000163605,Non-essential,Essential
ENSG00000165832,Non-essential,Non-essential
ENSG00000073146,Non-essential,Essential
ENSG00000122566,NA,Essential
ENSG00000170144,NA,Essential
ENSG00000125877,Non-essential,Non-essential
ENSG00000141002,Non-essential,Essential
ENSG00000106105,NA,Non-essential
ENSG00000091009,Non-essential,Essential
ENSG00000145241,NA,Non-essential
ENSG00000110955,NA,Non-essential
ENSG00000069345,NA,Essential
ENSG00000109971,NA,Essential
ENSG00000124486,NA,Essential
ENSG00000143774,Essential,NA
ENSG00000186416,Non-essential,Essential
ENSG00000149923,Essential,NA
ENSG00000075188,NA,Non-essential
ENSG00000103126,Non-essential,Essential
ENSG00000185088,Non-essential,Non-essential
ENSG00000101384,NA,Essential
ENSG00000125817,Non-essential,Essential
ENSG00000048028,Non-essential,NA
ENSG00000187325,Non-essential,Non-essential
ENSG00000164045,NA,Non-essential
ENSG00000146918,NA,Non-essential
ENSG00000066117,NA,Essential
ENSG00000121774,Non-essential,Essential
ENSG00000112096,NA,Non-essential
ENSG00000036549,NA,Non-essential
ENSG00000029639,NA,Non-essential
ENSG00000101367,Non-essential,Essential
ENSG00000100206,Non-essential,Non-essential
ENSG00000163902,Essential,NA
ENSG00000076650,NA,Non-essential
ENSG00000176208,NA,Essential
ENSG00000112110,NA,Non-essential
ENSG00000142541,Essential,Non-essential
ENSG00000168438,Essential,NA
ENSG00000100804,Essential,NA
ENSG00000258947,Non-essential,Essential
ENSG00000074800,Essential,Non-essential
ENSG00000112339,NA,Non-essential
ENSG00000148187,Non-essential,Non-essential
ENSG00000105220,NA,Essential
ENSG00000204120,NA,Essential
ENSG00000105185,NA,Non-essential
ENSG00000116752,NA,Non-essential
ENSG00000242485,NA,Non-essential
ENSG00000088247,Non-essential,Essential
ENSG00000108651,Essential,Non-essential
ENSG00000138674,Non-essential,NA
ENSG00000125503,Non-essential,NA
ENSG00000167967,NA,Essential
ENSG00000163960,Non-essential,Essential
ENSG00000114416,Non-essential,Essential
ENSG00000110700,Essential,NA
ENSG00000173726,NA,Non-essential
ENSG00000136715,NA,Essential
ENSG00000085415,Essential,Non-essential
ENSG00000006459,NA,Non-essential
ENSG00000106028,NA,Non-essential
ENSG00000145912,Essential,Non-essential
ENSG00000134905,NA,Non-essential
ENSG00000149532,Non-essential,Essential
ENSG00000136878,Non-essential,Non-essential
ENSG00000132155,NA,Essential
ENSG00000241370,NA,Non-essential
ENSG00000067369,Non-essential,Essential
ENSG00000137040,Non-essential,NA
ENSG00000100823,NA,Non-essential
ENSG00000182810,NA,Non-essential
ENSG00000100354,Non-essential,Essential
ENSG00000143924,Non-essential,NA
ENSG00000164587,Essential,NA
ENSG00000168827,NA,Non-essential
ENSG00000120539,Essential,Non-essential
ENSG00000114784,Non-essential,Non-essential
ENSG00000114742,NA,Essential
ENSG00000135365,Non-essential,Essential
ENSG00000169016,Non-essential,Non-essential
ENSG00000198034,Essential,Non-essential
ENSG00000153044,NA,Non-essential
ENSG00000278828,NA,Non-essential
ENSG00000107959,NA,Non-essential
ENSG00000084623,Essential,NA
ENSG00000154582,NA,Non-essential
ENSG00000124383,Essential,Non-essential
ENSG00000105953,Essential,Essential
ENSG00000162607,NA,Essential
ENSG00000076248,Non-essential,NA
ENSG00000181090,NA,Essential
ENSG00000166803,Non-essential,Non-essential
ENSG00000125945,Non-essential,NA
ENSG00000165502,Non-essential,Non-essential
ENSG00000124177,Non-essential,Essential
ENSG00000013810,Essential,Non-essential
ENSG00000221983,Essential,Non-essential
ENSG00000175279,Non-essential,Non-essential
ENSG00000175324,Non-essential,NA
ENSG00000064102,Essential,Non-essential
ENSG00000116478,NA,Essential
ENSG00000165671,Non-essential,Essential
ENSG00000186184,Non-essential,NA
ENSG00000100345,NA,Essential
ENSG00000101557,NA,Non-essential
ENSG00000114942,Non-essential,Non-essential
ENSG00000070366,Essential,Essential
ENSG00000169189,NA,Non-essential
ENSG00000165704,NA,Essential
ENSG00000082153,Non-essential,Non-essential
ENSG00000206557,Non-essential,Essential
ENSG00000124160,Non-essential,NA
ENSG00000111581,Essential,Essential
ENSG00000055609,Non-essential,Non-essential
ENSG00000127616,Essential,Essential
ENSG00000109685,Non-essential,Non-essential
ENSG00000101361,Essential,Essential
ENSG00000170027,Non-essential,NA
ENSG00000198554,NA,Non-essential
ENSG00000153944,Non-essential,Essential
ENSG00000156414,Non-essential,Non-essential
ENSG00000150459,NA,Non-essential
ENSG00000167491,NA,Essential
ENSG00000173110,Non-essential,Non-essential
ENSG00000109670,NA,Essential
ENSG00000198742,Non-essential,Essential
ENSG00000115760,NA,Essential
ENSG00000044574,Essential,NA
ENSG00000112981,Non-essential,Non-essential
ENSG00000133112,Essential,NA
ENSG00000110321,Essential,Non-essential
ENSG00000100380,Non-essential,Non-essential
ENSG00000084092,Non-essential,Non-essential
ENSG00000257315,NA,Non-essential
ENSG00000163931,NA,Essential
ENSG00000130254,Non-essential,Essential
ENSG00000185800,Non-essential,Essential
ENSG00000177200,Non-essential,Essential
ENSG00000109805,NA,Non-essential
ENSG00000100395,Non-essential,NA
ENSG00000101343,NA,Non-essential
ENSG00000120694,Non-essential,NA
ENSG00000116017,Non-essential,NA
ENSG00000150753,Essential,Essential
ENSG00000167112,NA,Non-essential
ENSG00000180817,Essential,Non-essential
ENSG00000107164,Non-essential,NA
ENSG00000187109,Non-essential,NA
ENSG00000120705,Essential,NA
ENSG00000269405,NA,Non-essential
ENSG00000178718,NA,Non-essential
ENSG00000132478,Non-essential,Non-essential
ENSG00000091483,NA,Essential
ENSG00000143569,NA,Essential
ENSG00000172115,Essential,NA
ENSG00000155111,Non-essential,Essential
ENSG00000273611,NA,Non-essential
ENSG00000131828,Non-essential,Essential
ENSG00000103479,NA,Essential
ENSG00000171421,Non-essential,Non-essential
ENSG00000002822,Non-essential,NA
ENSG00000124422,Non-essential,NA
ENSG00000114316,Non-essential,NA
ENSG00000159692,Non-essential,Essential
ENSG00000140598,NA,Non-essential
ENSG00000004455,NA,Non-essential
ENSG00000154548,Non-essential,Non-essential
ENSG00000065970,Non-essential,Essential
ENSG00000024048,Non-essential,Essential
ENSG00000146701,NA,Non-essential
ENSG00000124214,Non-essential,Essential
ENSG00000112531,Non-essential,Essential
ENSG00000177688,Non-essential,Non-essential
ENSG00000165280,Essential,NA
ENSG00000105819,Essential,Non-essential
ENSG00000102178,Non-essential,Non-essential
ENSG00000101945,Non-essential,NA
ENSG00000196363,Essential,NA
ENSG00000153574,NA,Non-essential
ENSG00000197451,Non-essential,Essential
ENSG00000185627,Essential,Essential
ENSG00000231500,Essential,Non-essential
ENSG00000113312,Essential,Non-essential
ENSG00000158402,Non-essential,Non-essential
ENSG00000131153,Essential,NA
ENSG00000170142,NA,Essential
ENSG00000100722,Non-essential,Essential
ENSG00000159256,Non-essential,Essential
ENSG00000051382,NA,Essential
ENSG00000087586,Essential,NA
ENSG00000005483,Non-essential,Non-essential
ENSG00000204256,NA,Non-essential
ENSG00000102103,NA,Essential
ENSG00000143870,Non-essential,NA
ENSG00000274750,NA,Non-essential
ENSG00000055917,Non-essential,Essential
ENSG00000198231,NA,Essential
ENSG00000101115,Non-essential,Essential
ENSG00000073578,Essential,NA
ENSG00000176953,NA,Non-essential
ENSG00000168002,NA,Non-essential
ENSG00000161847,Non-essential,Non-essential
ENSG00000255526,NA,Non-essential
ENSG00000137513,Essential,Non-essential
ENSG00000132467,NA,Non-essential
ENSG00000265681,Essential,NA
ENSG00000166226,Essential,Essential
ENSG00000151929,Non-essential,NA
ENSG00000105127,Non-essential,NA
ENSG00000085721,Essential,Non-essential
ENSG00000065911,NA,Non-essential
ENSG00000165702,NA,Non-essential
ENSG00000129083,Essential,Essential
ENSG00000131459,Non-essential,NA
ENSG00000108561,NA,Non-essential
ENSG00000167552,Non-essential,Non-essential
ENSG00000073050,NA,Non-essential
ENSG00000132661,Non-essential,NA
ENSG00000213782,Essential,NA
ENSG00000004487,NA,Non-essential
ENSG00000173540,NA,Non-essential
ENSG00000277775,NA,Non-essential
ENSG00000189079,Non-essential,Essential
ENSG00000089157,Essential,NA
ENSG00000141664,Non-essential,Non-essential
ENSG00000173575,Non-essential,Essential
ENSG00000151849,NA,Non-essential
ENSG00000076108,Non-essential,Essential
ENSG00000163682,Essential,NA
ENSG00000196834,Non-essential,Non-essential
ENSG00000119541,Non-essential,NA
ENSG00000135018,Non-essential,Essential
ENSG00000166902,Essential,Non-essential
ENSG00000145220,Non-essential,Non-essential
ENSG00000198242,Essential,NA
ENSG00000149554,Essential,Non-essential
ENSG00000140259,Essential,NA
ENSG00000087470,Essential,Essential
ENSG00000107223,Non-essential,NA
ENSG00000189241,Non-essential,Non-essential
ENSG00000152465,Non-essential,Non-essential
ENSG00000100393,Essential,Essential
ENSG00000152464,NA,Non-essential
ENSG00000124608,NA,Non-essential
ENSG00000105656,Essential,Essential
ENSG00000178028,NA,Essential
ENSG00000166483,Essential,NA
ENSG00000272047,NA,Non-essential
ENSG00000143458,Non-essential,Non-essential
ENSG00000101442,NA,Non-essential
ENSG00000085382,Non-essential,NA
ENSG00000153046,Non-essential,Essential
ENSG00000141646,NA,Essential
ENSG00000197153,Non-essential,Non-essential
ENSG00000104695,Non-essential,Non-essential
ENSG00000035687,Essential,Non-essential
ENSG00000099341,NA,Non-essential
ENSG00000113013,Essential,NA
ENSG00000149806,Essential,NA
ENSG00000159251,Non-essential,NA
ENSG00000129245,Non-essential,NA
ENSG00000142534,Essential,NA
ENSG00000142731,NA,Non-essential
ENSG00000134419,Essential,NA
ENSG00000108592,Essential,Non-essential
ENSG00000155660,Non-essential,Non-essential
ENSG00000040199,Non-essential,NA
ENSG00000096060,Non-essential,NA
ENSG00000184470,NA,Non-essential
ENSG00000164024,NA,Non-essential
ENSG00000188229,Non-essential,Essential
ENSG00000186010,Essential,Non-essential
ENSG00000146676,Non-essential,Non-essential
ENSG00000047188,Non-essential,Essential
ENSG00000102781,Non-essential,NA
ENSG00000122692,Essential,NA
ENSG00000105701,Non-essential,Essential
ENSG00000117593,NA,Non-essential
ENSG00000120733,NA,Essential
ENSG00000116750,NA,Non-essential
ENSG00000183207,Essential,Essential
ENSG00000130816,Essential,Essential
ENSG00000071082,Essential,NA
ENSG00000162129,NA,Non-essential
ENSG00000179271,Essential,Non-essential
ENSG00000185324,Non-essential,Non-essential
ENSG00000171606,NA,Non-essential
ENSG00000277791,Essential,NA
ENSG00000183751,NA,Non-essential
ENSG00000139718,NA,Non-essential
ENSG00000009413,NA,Essential
ENSG00000064012,Non-essential,Non-essential
ENSG00000205220,Non-essential,Non-essential
