Gene,Essential CEG,Essential OEG
FBgn0026401,Essential,NA
FBgn0031663,Non-essential,NA
FBgn0010408,Essential,NA
FBgn0013277,Non-essential,NA
FBgn0034817,Non-essential,NA
FBgn0037372,Non-essential,NA
FBgn0037994,Non-essential,NA
FBgn0020236,Non-essential,NA
FBgn0037700,Non-essential,NA
FBgn0017550,Non-essential,NA
FBgn0050421,Non-essential,NA
FBgn0030063,Non-essential,NA
FBgn0003330,Non-essential,Essential
FBgn0039359,Essential,NA
FBgn0004106,Essential,NA
FBgn0003321,Essential,NA
FBgn0036696,Essential,NA
FBgn0027548,Non-essential,NA
FBgn0035693,Non-essential,NA
FBgn0016726,Non-essential,NA
FBgn0010750,Essential,NA
FBgn0034802,Non-essential,NA
FBgn0002791,Non-essential,NA
FBgn0027549,Essential,NA
FBgn0031451,Non-essential,NA
FBgn0038768,Non-essential,Essential
FBgn0026751,Non-essential,NA
FBgn0030809,Essential,NA
FBgn0036735,Non-essential,NA
FBgn0026428,Non-essential,NA
FBgn0035423,Essential,NA
FBgn0026565,Non-essential,NA
FBgn0020407,Essential,NA
FBgn0020312,Non-essential,NA
FBgn0040207,Non-essential,NA
FBgn0086444,NA,NA
FBgn0027082,Non-essential,NA
FBgn0033656,Non-essential,NA
FBgn0036271,Non-essential,NA
FBgn0086443,Essential,NA
FBgn0040298,Non-essential,NA
FBgn0011361,Essential,NA
FBgn0037200,Non-essential,NA
FBgn0034307,Non-essential,NA
FBgn0031443,Non-essential,NA
FBgn0015393,Essential,NA
FBgn0033055,Non-essential,NA
FBgn0039544,Non-essential,NA
FBgn0005683,Essential,NA
FBgn0035640,Essential,NA
FBgn0037301,Non-essential,NA
FBgn0000047,Non-essential,NA
FBgn0000709,Non-essential,NA
FBgn0040020,Essential,NA
FBgn0015011,Non-essential,NA
FBgn0015829,Non-essential,NA
FBgn0040022,Non-essential,NA
FBgn0036135,Essential,NA
FBgn0038976,Non-essential,NA
FBgn0022936,Essential,NA
FBgn0031980,Essential,NA
FBgn0250814,Essential,NA
FBgn0050185,Non-essential,NA
FBgn0030616,Non-essential,NA
FBgn0005671,Essential,NA
FBgn0023477,Non-essential,NA
FBgn0033741,Essential,NA
FBgn0028862,Non-essential,NA
FBgn0036222,Non-essential,NA
FBgn0036277,Non-essential,NA
FBgn0033224,Non-essential,NA
FBgn0033376,Essential,NA
FBgn0033247,Non-essential,NA
FBgn0037566,Essential,NA
FBgn0033842,Essential,NA
FBgn0013269,Non-essential,NA
FBgn0033912,Essential,NA
FBgn0023520,Non-essential,NA
FBgn0033092,Non-essential,NA
FBgn0035709,Non-essential,NA
FBgn0037330,Non-essential,NA
FBgn0002466,Non-essential,NA
FBgn0029134,Essential,NA
FBgn0029722,Non-essential,NA
FBgn0031519,Non-essential,NA
FBgn0038590,Non-essential,NA
FBgn0035591,Non-essential,NA
FBgn0085391,Non-essential,NA
FBgn0000565,Non-essential,NA
FBgn0052479,Essential,NA
FBgn0031977,Essential,NA
FBgn0040235,Non-essential,NA
FBgn0023388,Non-essential,NA
FBgn0000426,Essential,NA
FBgn0032030,Essential,NA
FBgn0039635,Essential,NA
FBgn0013278,Non-essential,NA
FBgn0023518,Non-essential,NA
FBgn0053100,Non-essential,NA
FBgn0038454,Essential,NA
FBgn0032934,Non-essential,NA
FBgn0038397,Non-essential,NA
FBgn0033907,Non-essential,NA
FBgn0035901,Essential,NA
FBgn0015299,Non-essential,NA
FBgn0010265,Essential,NA
FBgn0082831,Essential,NA
FBgn0036640,Non-essential,NA
FBgn0038964,NA,NA
FBgn0028387,Non-essential,NA
FBgn0038355,Non-essential,NA
FBgn0039726,Essential,NA
FBgn0039116,Non-essential,NA
FBgn0039767,Non-essential,NA
FBgn0000541,Essential,Essential
FBgn0034753,Non-essential,NA
FBgn0035016,Non-essential,NA
FBgn0038816,Non-essential,NA
FBgn0044020,Non-essential,NA
FBgn0003567,Non-essential,NA
FBgn0038271,Essential,NA
FBgn0038722,Non-essential,NA
FBgn0036335,Essential,NA
FBgn0034923,Non-essential,NA
FBgn0026372,Essential,NA
FBgn0034029,Non-essential,NA
FBgn0013275,Non-essential,NA
FBgn0040368,Non-essential,NA
FBgn0000173,Non-essential,NA
FBgn0015756,Essential,NA
FBgn0035247,Non-essential,NA
FBgn0085451,Non-essential,NA
FBgn0011284,Essential,NA
FBgn0020305,Non-essential,NA
FBgn0033273,Non-essential,NA
FBgn0031832,Essential,NA
FBgn0005648,Essential,NA
FBgn0033485,Essential,NA
FBgn0051687,Non-essential,NA
FBgn0030151,Non-essential,NA
FBgn0036838,Non-essential,NA
FBgn0005642,NA,Non-essential
FBgn0053830,Non-essential,NA
FBgn0039788,Non-essential,NA
FBgn0014018,Non-essential,NA
FBgn0030121,Non-essential,NA
FBgn0032819,Non-essential,NA
FBgn0259785,Essential,Essential
FBgn0030990,Non-essential,NA
FBgn0039797,Non-essential,NA
FBgn0037021,Non-essential,NA
FBgn0030268,Non-essential,NA
FBgn0260959,Non-essential,NA
FBgn0040283,NA,NA
FBgn0023096,Non-essential,Essential
FBgn0033339,Non-essential,NA
FBgn0002593,Essential,NA
FBgn0025615,Essential,NA
FBgn0036298,Non-essential,NA
FBgn0026324,Non-essential,NA
FBgn0000579,Essential,NA
FBgn0034975,Non-essential,NA
FBgn0259113,NA,NA
FBgn0039067,Essential,NA
FBgn0259139,Non-essential,NA
FBgn0015737,Non-essential,NA
FBgn0001108,Non-essential,NA
FBgn0002842,Non-essential,NA
FBgn0039147,Non-essential,NA
FBgn0015754,Essential,NA
FBgn0005533,Non-essential,NA
FBgn0038989,NA,NA
FBgn0028402,Non-essential,NA
FBgn0085383,Essential,NA
FBgn0003545,Essential,NA
FBgn0024188,Essential,NA
FBgn0024314,Essential,NA
FBgn0021847,Non-essential,Essential
FBgn0030501,Non-essential,NA
FBgn0026149,Non-essential,NA
FBgn0026761,Non-essential,NA
FBgn0033686,Non-essential,NA
FBgn0034707,Non-essential,NA
FBgn0031044,Non-essential,NA
FBgn0041210,Non-essential,NA
FBgn0052396,Non-essential,NA
FBgn0033699,Essential,NA
FBgn0004872,Non-essential,NA
FBgn0003435,Non-essential,NA
FBgn0036752,Non-essential,NA
FBgn0000044,Non-essential,NA
FBgn0039600,Non-essential,NA
FBgn0037249,Essential,NA
FBgn0037482,Essential,NA
FBgn0024733,Essential,NA
FBgn0037328,Essential,NA
FBgn0030802,Essential,NA
FBgn0039765,Essential,NA
FBgn0027889,Non-essential,NA
FBgn0035692,Essential,NA
FBgn0036754,Non-essential,NA
FBgn0034834,Non-essential,NA
FBgn0030092,Non-essential,NA
FBgn0038546,Non-essential,NA
FBgn0031885,Non-essential,NA
FBgn0003401,Non-essential,NA
FBgn0053172,Non-essential,NA
FBgn0026741,Essential,NA
FBgn0035762,Essential,NA
FBgn0034138,Essential,NA
FBgn0028689,Non-essential,NA
FBgn0026777,Non-essential,NA
FBgn0011327,Non-essential,NA
FBgn0038474,Essential,NA
FBgn0027493,Essential,NA
FBgn0086707,Essential,NA
FBgn0027615,Non-essential,NA
FBgn0033556,Essential,NA
FBgn0036000,Non-essential,NA
FBgn0029133,Essential,NA
FBgn0031049,Non-essential,NA
FBgn0021750,Non-essential,NA
FBgn0016691,Non-essential,NA
FBgn0037939,Non-essential,NA
FBgn0037686,Essential,NA
FBgn0000139,Essential,Essential
FBgn0027341,Non-essential,NA
FBgn0034403,Non-essential,NA
FBgn0034510,Non-essential,NA
FBgn0015269,Non-essential,NA
FBgn0036450,Non-essential,NA
FBgn0034795,Non-essential,NA
FBgn0037141,Non-essential,NA
FBgn0039689,Non-essential,NA
FBgn0030674,Non-essential,NA
FBgn0039404,Non-essential,NA
FBgn0083960,Non-essential,NA
FBgn0035370,Non-essential,NA
FBgn0032799,Non-essential,NA
FBgn0039955,Non-essential,NA
FBgn0032329,Non-essential,NA
FBgn0038745,Essential,NA
FBgn0003890,Non-essential,NA
FBgn0087008,Non-essential,NA
FBgn0036775,Non-essential,NA
FBgn0022985,Non-essential,NA
FBgn0026433,Non-essential,NA
FBgn0014075,NA,Non-essential
FBgn0033952,Non-essential,NA
FBgn0032168,Essential,NA
FBgn0031077,Non-essential,NA
FBgn0003943,Essential,NA
FBgn0031068,Non-essential,NA
FBgn0024920,Essential,NA
FBgn0033428,Non-essential,NA
FBgn0016919,Non-essential,Non-essential
FBgn0030321,Essential,NA
FBgn0039696,Non-essential,NA
FBgn0039218,Non-essential,NA
FBgn0013307,Non-essential,NA
FBgn0026533,Essential,NA
FBgn0003360,Essential,NA
FBgn0035147,Essential,NA
FBgn0033117,Non-essential,NA
FBgn0033816,Essential,NA
FBgn0033554,Essential,Non-essential
FBgn0024558,Non-essential,NA
FBgn0053824,Non-essential,NA
FBgn0039977,Essential,NA
FBgn0011743,Non-essential,NA
FBgn0031357,Non-essential,NA
FBgn0051354,Non-essential,NA
FBgn0041780,Non-essential,Non-essential
FBgn0026873,Essential,NA
FBgn0040268,NA,NA
FBgn0038675,Non-essential,NA
FBgn0000588,Non-essential,Non-essential
FBgn0003884,Essential,NA
FBgn0038168,Essential,NA
FBgn0034084,Non-essential,NA
FBgn0034249,Non-essential,NA
FBgn0034351,Non-essential,NA
FBgn0039626,Non-essential,NA
FBgn0011270,Non-essential,NA
FBgn0032720,Non-essential,NA
FBgn0020513,Non-essential,NA
FBgn0038649,Non-essential,NA
FBgn0038234,Essential,NA
FBgn0005632,Essential,NA
FBgn0038275,Essential,NA
FBgn0031143,Non-essential,NA
FBgn0035592,Non-essential,NA
FBgn0000319,Essential,NA
FBgn0036488,Essential,NA
FBgn0039165,Non-essential,NA
FBgn0038968,Non-essential,NA
FBgn0032430,Non-essential,NA
FBgn0034726,Non-essential,NA
FBgn0015379,Non-essential,NA
FBgn0029970,Non-essential,NA
FBgn0033810,Non-essential,NA
FBgn0004087,Essential,NA
FBgn0031830,Essential,NA
FBgn0033691,Non-essential,NA
FBgn0036751,Non-essential,NA
FBgn0032849,Essential,NA
FBgn0027617,Non-essential,NA
FBgn0024330,Non-essential,NA
FBgn0033377,Non-essential,NA
FBgn0003942,Essential,NA
FBgn0038708,Non-essential,NA
FBgn0003941,Essential,NA
FBgn0031782,Non-essential,NA
FBgn0039274,Essential,NA
FBgn0028411,Essential,NA
FBgn0032015,Non-essential,NA
FBgn0029879,Non-essential,NA
FBgn0030629,Non-essential,NA
FBgn0022224,Essential,NA
FBgn0031238,Non-essential,NA
FBgn0037569,Non-essential,NA
FBgn0031091,Non-essential,NA
FBgn0010228,Non-essential,NA
FBgn0029833,Essential,NA
FBgn0011207,Essential,NA
FBgn0037044,Non-essential,NA
FBgn0000316,Non-essential,NA
FBgn0036920,Non-essential,NA
FBgn0033069,Non-essential,NA
FBgn0035534,Non-essential,NA
FBgn0041342,Essential,NA
FBgn0002716,Non-essential,NA
FBgn0010411,Essential,NA
FBgn0033663,Non-essential,NA
FBgn0031054,Non-essential,NA
FBgn0051244,Non-essential,NA
FBgn0039205,Non-essential,NA
FBgn0031057,Non-essential,NA
FBgn0032474,Non-essential,NA
FBgn0038737,Non-essential,NA
FBgn0032492,Non-essential,NA
FBgn0033687,Non-essential,NA
FBgn0033480,Essential,NA
FBgn0260933,Non-essential,NA
FBgn0039555,Non-essential,NA
FBgn0026261,Non-essential,NA
FBgn0038811,Non-essential,NA
FBgn0022774,Non-essential,NA
FBgn0000482,Non-essential,NA
FBgn0013726,Non-essential,NA
FBgn0000346,Non-essential,NA
FBgn0031312,Essential,NA
FBgn0033607,Non-essential,NA
FBgn0034577,Non-essential,NA
FBgn0037146,Non-essential,NA
FBgn0250874,NA,NA
FBgn0036107,Non-essential,NA
FBgn0040347,Non-essential,NA
FBgn0033526,Non-essential,NA
FBgn0004888,Essential,NA
FBgn0028868,Non-essential,NA
FBgn0000826,Non-essential,NA
FBgn0028968,Essential,NA
FBgn0019624,Non-essential,NA
FBgn0010397,Non-essential,Essential
FBgn0040394,Non-essential,Essential
FBgn0035141,Non-essential,NA
FBgn0032987,Essential,NA
FBgn0032873,Non-essential,NA
FBgn0052251,Non-essential,Non-essential
FBgn0034346,Non-essential,NA
FBgn0015618,Non-essential,Essential
FBgn0052649,Non-essential,NA
FBgn0250786,NA,NA
FBgn0004057,Non-essential,NA
FBgn0037351,Essential,NA
FBgn0016034,Non-essential,NA
FBgn0032787,Non-essential,NA
FBgn0030863,Non-essential,NA
FBgn0030878,Non-essential,NA
FBgn0035827,Non-essential,NA
FBgn0051005,Non-essential,NA
FBgn0021906,Essential,NA
FBgn0041194,Non-essential,NA
FBgn0038953,Non-essential,NA
FBgn0002174,Non-essential,NA
FBgn0031189,Non-essential,NA
FBgn0032643,Non-essential,NA
FBgn0040666,Non-essential,NA
FBgn0024360,Non-essential,NA
FBgn0043884,Essential,NA
FBgn0037981,Non-essential,NA
FBgn0026479,Essential,NA
FBgn0035953,Non-essential,NA
FBgn0003205,Essential,Essential
FBgn0015623,Non-essential,NA
FBgn0027588,Essential,NA
FBgn0001491,Essential,NA
FBgn0036405,Non-essential,NA
FBgn0040308,Essential,NA
FBgn0037659,Non-essential,NA
FBgn0051229,Essential,NA
FBgn0004903,Non-essential,NA
FBgn0015277,Non-essential,NA
FBgn0029915,Non-essential,NA
FBgn0037375,Non-essential,NA
FBgn0013811,Non-essential,NA
FBgn0033061,Non-essential,NA
FBgn0259152,NA,NA
FBgn0019960,Non-essential,NA
FBgn0035122,Essential,NA
FBgn0010611,Non-essential,NA
FBgn0024371,Essential,NA
FBgn0032597,Essential,NA
FBgn0000543,Non-essential,Essential
FBgn0001217,Non-essential,NA
FBgn0036580,Non-essential,NA
FBgn0038916,Non-essential,NA
FBgn0035631,Non-essential,NA
FBgn0028475,Essential,NA
FBgn0032688,Essential,NA
FBgn0040337,Non-essential,NA
FBgn0037988,Non-essential,NA
FBgn0041186,Non-essential,NA
FBgn0086450,Non-essential,NA
FBgn0038281,Non-essential,NA
FBgn0261397,Non-essential,NA
FBgn0037332,Non-essential,NA
FBgn0033989,Non-essential,NA
FBgn0086683,NA,NA
FBgn0033916,Non-essential,NA
FBgn0013308,Non-essential,NA
FBgn0031361,Non-essential,NA
FBgn0034182,Non-essential,NA
FBgn0010741,Essential,NA
FBgn0053548,Non-essential,NA
FBgn0004510,Non-essential,NA
FBgn0003862,Non-essential,NA
FBgn0004436,Essential,NA
FBgn0031384,Non-essential,NA
FBgn0011305,Non-essential,NA
FBgn0032236,Non-essential,NA
FBgn0027835,Non-essential,NA
FBgn0046706,Essential,NA
FBgn0032256,Non-essential,NA
FBgn0039019,Non-essential,Essential
FBgn0038834,Essential,NA
FBgn0015338,Non-essential,NA
FBgn0036734,Essential,NA
FBgn0001230,Non-essential,NA
FBgn0029878,Non-essential,NA
FBgn0040534,Non-essential,NA
FBgn0004838,Essential,NA
FBgn0034838,Non-essential,NA
FBgn0050122,Non-essential,NA
FBgn0011725,Non-essential,NA
FBgn0020503,Non-essential,NA
FBgn0010612,Essential,NA
FBgn0003071,Non-essential,NA
FBgn0033653,Non-essential,NA
FBgn0028421,Non-essential,NA
FBgn0014037,Essential,NA
FBgn0025637,Essential,NA
FBgn0038473,NA,NA
FBgn0005778,Non-essential,NA
FBgn0011726,Non-essential,NA
FBgn0037723,Non-essential,NA
FBgn0029823,Essential,NA
FBgn0023519,Non-essential,NA
FBgn0039673,Non-essential,NA
FBgn0025111,Non-essential,NA
FBgn0053278,Essential,NA
FBgn0040319,Essential,NA
FBgn0035374,Non-essential,NA
FBgn0044324,NA,NA
FBgn0001092,Non-essential,NA
FBgn0031633,Non-essential,NA
FBgn0004374,Non-essential,NA
FBgn0031437,Non-essential,NA
FBgn0039622,Essential,NA
FBgn0040009,Essential,NA
FBgn0031639,Non-essential,NA
FBgn0020653,Essential,NA
FBgn0014455,Essential,NA
FBgn0019949,Non-essential,NA
FBgn0051119,Non-essential,NA
FBgn0038183,Non-essential,NA
FBgn0031264,Non-essential,NA
FBgn0039557,Non-essential,NA
FBgn0039909,Essential,NA
FBgn0261268,Essential,NA
FBgn0261381,Essential,NA
FBgn0039402,Non-essential,NA
FBgn0003132,Non-essential,NA
FBgn0035203,Non-essential,NA
FBgn0010786,Essential,NA
FBgn0031114,Non-essential,NA
FBgn0034240,Essential,Essential
FBgn0035464,Non-essential,NA
FBgn0260243,Essential,NA
FBgn0043001,Non-essential,Essential
FBgn0036848,Non-essential,NA
FBgn0260794,Essential,NA
FBgn0026582,Non-essential,NA
FBgn0000150,Essential,NA
FBgn0015218,Essential,NA
FBgn0039959,NA,NA
FBgn0039172,Essential,NA
FBgn0034314,Non-essential,NA
FBgn0261437,Non-essential,NA
FBgn0010382,Essential,NA
FBgn0011224,Essential,NA
FBgn0035632,Non-essential,NA
FBgn0033354,Non-essential,NA
FBgn0051344,Non-essential,NA
FBgn0031070,Non-essential,NA
FBgn0001145,Non-essential,NA
FBgn0031060,Non-essential,NA
FBgn0037578,Non-essential,NA
FBgn0010316,Non-essential,NA
FBgn0010263,Non-essential,NA
FBgn0039654,NA,NA
FBgn0003889,Non-essential,NA
FBgn0039601,Non-essential,NA
FBgn0261004,NA,NA
FBgn0035541,Non-essential,NA
FBgn0034430,Non-essential,NA
FBgn0260397,Non-essential,NA
FBgn0029975,Non-essential,NA
FBgn0037470,Essential,NA
FBgn0030657,Non-essential,NA
FBgn0020618,Non-essential,NA
FBgn0003139,Non-essential,NA
FBgn0034497,Non-essential,NA
FBgn0037540,NA,Essential
FBgn0033984,Non-essential,Non-essential
FBgn0030082,Essential,NA
FBgn0034982,Non-essential,NA
FBgn0034059,Non-essential,NA
FBgn0031117,Non-essential,NA
FBgn0001089,Non-essential,NA
FBgn0034007,Non-essential,NA
FBgn0040087,Non-essential,NA
FBgn0029888,Non-essential,NA
FBgn0039260,NA,NA
FBgn0046698,Non-essential,NA
FBgn0041171,Non-essential,NA
FBgn0039631,Non-essential,NA
FBgn0029158,Essential,NA
FBgn0037643,Essential,NA
FBgn0085436,NA,NA
FBgn0052133,Essential,NA
FBgn0035027,Non-essential,NA
FBgn0010198,Essential,NA
FBgn0035838,Essential,NA
FBgn0061476,Non-essential,NA
FBgn0030801,Non-essential,NA
FBgn0260857,Non-essential,NA
FBgn0020385,Non-essential,NA
FBgn0014877,Non-essential,NA
FBgn0032725,Non-essential,NA
FBgn0051365,Non-essential,NA
FBgn0033187,Non-essential,NA
FBgn0014395,Non-essential,NA
FBgn0038601,Non-essential,NA
FBgn0260991,Essential,NA
FBgn0037360,Essential,NA
FBgn0032261,Non-essential,NA
FBgn0034989,Non-essential,NA
FBgn0259704,Non-essential,NA
FBgn0034368,Non-essential,NA
FBgn0040010,Non-essential,NA
FBgn0030853,Non-essential,NA
FBgn0034708,Non-essential,NA
FBgn0031479,Non-essential,NA
FBgn0053806,Non-essential,NA
FBgn0039213,Non-essential,NA
FBgn0038948,Non-essential,NA
FBgn0036889,Non-essential,NA
FBgn0036258,Non-essential,NA
FBgn0037661,Non-essential,NA
FBgn0011596,Non-essential,NA
FBgn0051989,Non-essential,NA
FBgn0000566,Non-essential,NA
FBgn0002413,Essential,NA
FBgn0030178,Non-essential,NA
FBgn0036909,Non-essential,NA
FBgn0039214,Non-essential,NA
FBgn0028858,Non-essential,NA
FBgn0026370,Non-essential,NA
FBgn0040512,Essential,NA
FBgn0023522,Non-essential,NA
FBgn0036515,Non-essential,NA
FBgn0036327,Non-essential,NA
FBgn0034692,Non-essential,NA
FBgn0027494,Non-essential,NA
FBgn0005322,Essential,NA
FBgn0260789,Essential,Essential
FBgn0038491,Non-essential,NA
FBgn0011710,Non-essential,NA
FBgn0032988,Essential,NA
FBgn0030520,Non-essential,NA
FBgn0030605,Essential,NA
FBgn0036570,Non-essential,NA
FBgn0038205,Non-essential,NA
FBgn0028683,Essential,NA
FBgn0031359,Non-essential,NA
FBgn0034442,Non-essential,NA
FBgn0027526,Non-essential,NA
FBgn0039830,Essential,NA
FBgn0032163,Non-essential,NA
FBgn0003256,Essential,Essential
FBgn0026059,Non-essential,NA
FBgn0032222,Non-essential,NA
FBgn0035997,Non-essential,NA
FBgn0031952,Non-essential,NA
FBgn0028969,Essential,NA
FBgn0013678,Non-essential,NA
FBgn0036194,Essential,NA
FBgn0000259,Essential,NA
FBgn0010235,Non-essential,NA
FBgn0037607,Essential,NA
FBgn0036574,Essential,NA
FBgn0034933,Non-essential,NA
FBgn0038173,Non-essential,NA
FBgn0002044,Non-essential,NA
FBgn0039219,Non-essential,NA
FBgn0036213,Essential,NA
FBgn0028926,Non-essential,NA
FBgn0039638,Non-essential,NA
FBgn0013981,Essential,NA
FBgn0014028,Non-essential,NA
FBgn0032971,Non-essential,NA
FBgn0034215,Non-essential,NA
FBgn0033060,Essential,NA
FBgn0051694,Non-essential,NA
FBgn0028427,Non-essential,Essential
FBgn0051875,Non-essential,Non-essential
FBgn0036772,NA,NA
FBgn0037205,Non-essential,NA
FBgn0032522,Non-essential,NA
FBgn0051550,Non-essential,NA
FBgn0037878,Non-essential,NA
FBgn0037602,Non-essential,NA
FBgn0043002,Non-essential,Non-essential
FBgn0010470,Non-essential,NA
FBgn0260986,Non-essential,NA
FBgn0261067,Essential,NA
FBgn0017418,Essential,NA
FBgn0032486,Non-essential,NA
FBgn0050499,Essential,NA
FBgn0000711,Essential,Essential
FBgn0033548,Essential,NA
FBgn0039869,Essential,NA
FBgn0039730,Non-essential,NA
FBgn0039943,NA,NA
FBgn0032083,Non-essential,NA
FBgn0015396,Non-essential,NA
FBgn0030035,Non-essential,NA
FBgn0028398,Non-essential,NA
FBgn0037998,Essential,NA
FBgn0005779,Non-essential,NA
FBgn0036332,Non-essential,Non-essential
FBgn0032014,Non-essential,NA
FBgn0040066,Essential,NA
FBgn0031652,Non-essential,NA
FBgn0037555,Essential,Essential
FBgn0033021,Non-essential,NA
FBgn0023506,Non-essential,NA
FBgn0037538,Non-essential,NA
FBgn0051719,Non-essential,NA
FBgn0033375,Essential,NA
FBgn0023212,Non-essential,NA
FBgn0030136,Essential,NA
FBgn0020887,Essential,NA
FBgn0033698,Non-essential,NA
FBgn0026136,Non-essential,NA
FBgn0032208,Non-essential,NA
FBgn0031030,Non-essential,Essential
FBgn0027780,Non-essential,NA
FBgn0032346,Essential,NA
FBgn0039802,Non-essential,Non-essential
FBgn0000455,Non-essential,NA
FBgn0051528,Non-essential,NA
FBgn0028707,Non-essential,NA
FBgn0034824,Non-essential,NA
FBgn0004698,Non-essential,NA
FBgn0038043,Non-essential,NA
FBgn0004907,Essential,NA
FBgn0083968,Non-essential,NA
FBgn0033886,Non-essential,NA
FBgn0050183,Non-essential,NA
FBgn0034083,Non-essential,NA
FBgn0036465,Non-essential,NA
FBgn0035851,Non-essential,NA
FBgn0032076,Non-essential,NA
FBgn0051460,Non-essential,NA
FBgn0031909,Non-essential,NA
FBgn0015278,Essential,NA
FBgn0036886,Non-essential,NA
FBgn0031043,Essential,NA
FBgn0031314,Non-essential,NA
FBgn0039150,Non-essential,NA
FBgn0035455,Non-essential,NA
FBgn0051755,Non-essential,NA
FBgn0037377,Non-essential,NA
FBgn0053870,Non-essential,NA
FBgn0042134,Non-essential,NA
FBgn0043799,Non-essential,NA
FBgn0003042,Non-essential,NA
FBgn0014870,Non-essential,NA
FBgn0038772,Non-essential,NA
FBgn0034649,Non-essential,NA
FBgn0027794,Non-essential,NA
FBgn0028992,Non-essential,NA
FBgn0037652,NA,NA
FBgn0036698,Non-essential,NA
FBgn0037137,Non-essential,NA
FBgn0011016,Non-essential,NA
FBgn0034277,Non-essential,NA
FBgn0260780,Non-essential,NA
FBgn0051950,Non-essential,NA
FBgn0034366,Non-essential,NA
FBgn0039451,Non-essential,NA
FBgn0013954,Non-essential,NA
FBgn0034542,Non-essential,NA
FBgn0031132,Non-essential,NA
FBgn0033408,Non-essential,NA
FBgn0036372,Non-essential,NA
FBgn0043025,Non-essential,NA
FBgn0030556,Essential,NA
FBgn0261399,Non-essential,NA
FBgn0037338,Non-essential,NA
FBgn0086442,Non-essential,NA
FBgn0031628,Non-essential,NA
FBgn0053002,Non-essential,NA
FBgn0038371,Non-essential,NA
FBgn0028507,Essential,NA
FBgn0039459,Non-essential,NA
FBgn0011570,Non-essential,NA
FBgn0024191,Non-essential,NA
FBgn0011206,Non-essential,NA
FBgn0000477,Non-essential,NA
FBgn0037116,Non-essential,NA
FBgn0016070,Non-essential,NA
FBgn0030242,Non-essential,NA
FBgn0053108,Non-essential,NA
FBgn0030625,Non-essential,NA
FBgn0036398,Essential,NA
FBgn0032925,NA,NA
FBgn0019644,Essential,NA
FBgn0037610,Essential,NA
FBgn0030314,Non-essential,NA
FBgn0003274,Essential,NA
FBgn0039406,Non-essential,NA
FBgn0011509,Non-essential,NA
FBgn0052418,Non-essential,NA
FBgn0030474,Essential,NA
FBgn0033471,Non-essential,NA
